Wed Jul  3 15:53:48 2019 | DB_saveADSBInfo | Data was saved successfully
Mon Sep  9 17:32:41 2019 | DB_readData | Data was read successfully
Mon Sep  9 17:32:42 2019 | DB_saveADSBInfo | Data was saved successfully
Mon Sep  9 17:32:42 2019 | DB_saveAirline | Data was saved successfully
Mon Sep  9 17:32:42 2019 | DB_readData | Data was read successfully
Mon Sep  9 17:32:43 2019 | DB_saveADSBInfo | Data was saved successfully
Mon Sep  9 17:32:43 2019 | DB_saveAirline | Data was saved successfully
Mon Sep  9 17:32:43 2019 | DB_readData | Data was read successfully
Mon Sep  9 17:32:44 2019 | DB_saveADSBInfo | Data was saved successfully
Mon Sep  9 17:32:44 2019 | DB_saveAirline | Data was saved successfully
Mon Sep  9 17:32:44 2019 | DB_readData | Data was read successfully
Mon Sep  9 17:32:46 2019 | DB_saveADSBInfo | Data was saved successfully
Mon Sep  9 17:32:46 2019 | DB_saveAirline | Data was saved successfully
Mon Sep  9 17:32:46 2019 | DB_readData | Data was read successfully
Mon Sep  9 17:32:47 2019 | DB_saveADSBInfo | Data was saved successfully
Mon Sep  9 17:32:47 2019 | DB_saveAirline | Data was saved successfully
Mon Sep  9 17:32:47 2019 | DB_readData | Data was read successfully
Mon Sep  9 17:32:48 2019 | DB_saveADSBInfo | Data was saved successfully
Mon Sep  9 17:32:48 2019 | DB_saveAirline | Data was saved successfully
Mon Sep  9 17:32:48 2019 | DB_readData | Data was read successfully
Mon Sep  9 17:32:49 2019 | DB_saveADSBInfo | Data was saved successfully
Mon Sep  9 17:32:49 2019 | DB_saveAirline | Data was saved successfully
Mon Sep  9 17:32:49 2019 | DB_readData | Data was read successfully
Mon Sep  9 17:32:51 2019 | DB_saveADSBInfo | Data was saved successfully
Mon Sep  9 17:32:51 2019 | DB_saveAirline | Data was saved successfully
Mon Sep  9 17:32:51 2019 | DB_readData | Data was read successfully
Mon Sep  9 17:32:52 2019 | DB_saveADSBInfo | Data was saved successfully
Mon Sep  9 17:32:52 2019 | DB_saveAirline | Data was saved successfully
Mon Sep  9 17:32:52 2019 | DB_readData | Data was read successfully
Mon Sep  9 17:32:53 2019 | DB_saveADSBInfo | Data was saved successfully
Mon Sep  9 17:32:53 2019 | DB_saveAirline | Data was saved successfully
Mon Sep  9 17:32:53 2019 | DB_readData | Data was read successfully
Mon Sep  9 17:34:47 2019 | DB_saveADSBInfo | Data was saved successfully
Mon Sep  9 17:34:47 2019 | DB_saveAirline | Data was saved successfully
Mon Sep  9 17:34:47 2019 | DB_readData | Data was read successfully
Mon Sep  9 17:34:48 2019 | DB_saveADSBInfo | Data was saved successfully
Mon Sep  9 17:34:48 2019 | DB_saveAirline | Data was saved successfully
Mon Sep  9 17:34:48 2019 | DB_readData | Data was read successfully
Mon Sep  9 17:34:50 2019 | DB_saveADSBInfo | Data was saved successfully
Mon Sep  9 17:34:50 2019 | DB_saveAirline | Data was saved successfully
Mon Sep  9 17:34:50 2019 | DB_readData | Data was read successfully
Mon Sep  9 17:34:51 2019 | DB_saveADSBInfo | Data was saved successfully
Mon Sep  9 17:34:51 2019 | DB_saveAirline | Data was saved successfully
Mon Sep  9 17:34:51 2019 | DB_readData | Data was read successfully
Mon Sep  9 17:34:52 2019 | DB_saveADSBInfo | Data was saved successfully
Mon Sep  9 17:34:52 2019 | DB_saveAirline | Data was saved successfully
Mon Sep  9 17:34:52 2019 | DB_readData | Data was read successfully
Mon Sep  9 17:34:53 2019 | DB_saveADSBInfo | Data was saved successfully
Mon Sep  9 17:34:54 2019 | DB_saveAirline | Data was saved successfully
Mon Sep  9 17:34:54 2019 | DB_readData | Data was read successfully
Mon Sep  9 17:34:55 2019 | DB_saveADSBInfo | Data was saved successfully
Mon Sep  9 17:34:55 2019 | DB_saveAirline | Data was saved successfully
Mon Sep  9 17:34:55 2019 | DB_readData | Data was read successfully
Mon Sep  9 17:34:56 2019 | DB_saveADSBInfo | Data was saved successfully
Mon Sep  9 17:34:56 2019 | DB_saveAirline | Data was saved successfully
Mon Sep  9 17:34:56 2019 | DB_readData | Data was read successfully
Mon Sep  9 17:34:57 2019 | DB_saveADSBInfo | Data was saved successfully
Mon Sep  9 17:34:57 2019 | DB_saveAirline | Data was saved successfully
Mon Sep  9 17:34:57 2019 | DB_readData | Data was read successfully
Mon Sep  9 17:34:58 2019 | DB_saveADSBInfo | Data was saved successfully
Mon Sep  9 17:34:59 2019 | DB_saveAirline | Data was saved successfully
Mon Sep  9 17:34:59 2019 | DB_readData | Data was read successfully
Mon Sep  9 17:35:00 2019 | DB_saveADSBInfo | Data was saved successfully
Mon Sep  9 17:35:00 2019 | DB_saveAirline | Data was saved successfully
Mon Sep  9 17:35:00 2019 | DB_readData | Data was read successfully
Mon Sep  9 17:35:01 2019 | DB_saveADSBInfo | Data was saved successfully
Mon Sep  9 17:35:01 2019 | DB_saveAirline | Data was saved successfully
Mon Sep  9 17:35:01 2019 | DB_readData | Data was read successfully
Mon Sep  9 17:35:02 2019 | DB_saveADSBInfo | Data was saved successfully
Mon Sep  9 17:35:02 2019 | DB_saveAirline | Data was saved successfully
Mon Sep  9 17:35:02 2019 | DB_readData | Data was read successfully
Mon Sep  9 17:35:04 2019 | DB_saveADSBInfo | Data was saved successfully
Mon Sep  9 17:35:04 2019 | DB_saveAirline | Data was saved successfully
Mon Sep  9 17:35:04 2019 | DB_readData | Data was read successfully
Mon Sep  9 17:35:12 2019 | DB_saveADSBInfo | Data was saved successfully
Mon Sep  9 17:35:12 2019 | DB_saveAirline | Data was saved successfully
Mon Sep  9 17:35:12 2019 | DB_readData | Data was read successfully
Mon Sep  9 17:35:13 2019 | DB_saveADSBInfo | Data was saved successfully
Mon Sep  9 17:35:14 2019 | DB_saveAirline | Data was saved successfully
Mon Sep  9 17:35:14 2019 | DB_readData | Data was read successfully
Mon Sep  9 17:35:15 2019 | DB_saveADSBInfo | Data was saved successfully
Mon Sep  9 17:35:15 2019 | DB_saveAirline | Data was saved successfully
Mon Sep  9 17:35:15 2019 | DB_readData | Data was read successfully
Mon Sep  9 17:35:16 2019 | DB_saveADSBInfo | Data was saved successfully
Mon Sep  9 17:35:16 2019 | DB_saveAirline | Data was saved successfully
Mon Sep  9 17:35:16 2019 | DB_readData | Data was read successfully
Mon Sep  9 17:35:17 2019 | DB_saveADSBInfo | Data was saved successfully
Mon Sep  9 17:35:17 2019 | DB_saveAirline | Data was saved successfully
Mon Sep  9 17:35:17 2019 | DB_readData | Data was read successfully
Mon Sep  9 17:35:19 2019 | DB_saveADSBInfo | Data was saved successfully
Mon Sep  9 17:35:19 2019 | DB_saveAirline | Data was saved successfully
Mon Sep  9 17:35:19 2019 | DB_readData | Data was read successfully
Mon Sep  9 17:35:20 2019 | DB_saveADSBInfo | Data was saved successfully
Mon Sep  9 17:35:20 2019 | DB_saveAirline | Data was saved successfully
Mon Sep  9 17:35:20 2019 | DB_readData | Data was read successfully
Mon Sep  9 17:35:21 2019 | DB_saveADSBInfo | Data was saved successfully
Mon Sep  9 17:35:21 2019 | DB_saveAirline | Data was saved successfully
Mon Sep  9 17:35:21 2019 | DB_readData | Data was read successfully
Mon Sep  9 17:35:22 2019 | DB_saveADSBInfo | Data was saved successfully
Mon Sep  9 17:35:22 2019 | DB_saveAirline | Data was saved successfully
Mon Sep  9 17:35:22 2019 | DB_readData | Data was read successfully
Mon Sep  9 17:35:24 2019 | DB_saveADSBInfo | Data was saved successfully
Mon Sep  9 17:35:24 2019 | DB_saveAirline | Data was saved successfully
Mon Sep  9 17:35:24 2019 | DB_readData | Data was read successfully
Mon Sep  9 17:35:25 2019 | DB_saveADSBInfo | Data was saved successfully
Mon Sep  9 17:35:25 2019 | DB_saveAirline | Data was saved successfully
Mon Sep  9 17:35:25 2019 | DB_readData | Data was read successfully
Mon Sep  9 17:35:25 2019 | suddenStop | Collector was closed
Mon Sep  9 17:35:41 2019 | DB_saveADSBInfo | Data was saved successfully
Mon Sep  9 17:35:41 2019 | DB_saveAirline | Data was saved successfully
Mon Sep  9 17:35:41 2019 | DB_readData | Data was read successfully
Mon Sep  9 17:35:42 2019 | DB_saveADSBInfo | Data was saved successfully
Mon Sep  9 17:35:42 2019 | DB_saveAirline | Data was saved successfully
Mon Sep  9 17:35:42 2019 | DB_readData | Data was read successfully
Mon Sep  9 17:35:43 2019 | DB_saveADSBInfo | Data was saved successfully
Mon Sep  9 17:35:43 2019 | DB_saveAirline | Data was saved successfully
Mon Sep  9 17:35:43 2019 | DB_readData | Data was read successfully
Mon Sep  9 17:35:44 2019 | DB_saveADSBInfo | Data was saved successfully
Mon Sep  9 17:35:45 2019 | DB_saveAirline | Data was saved successfully
Mon Sep  9 17:35:45 2019 | DB_readData | Data was read successfully
Mon Sep  9 17:35:46 2019 | DB_saveADSBInfo | Data was saved successfully
Mon Sep  9 17:35:46 2019 | DB_saveAirline | Data was saved successfully
Mon Sep  9 17:35:46 2019 | DB_readData | Data was read successfully
Mon Sep  9 17:35:47 2019 | DB_saveADSBInfo | Data was saved successfully
Mon Sep  9 17:35:47 2019 | DB_saveAirline | Data was saved successfully
Mon Sep  9 17:35:47 2019 | DB_readData | Data was read successfully
Mon Sep  9 17:35:48 2019 | DB_saveADSBInfo | Data was saved successfully
Mon Sep  9 17:35:48 2019 | DB_saveAirline | Data was saved successfully
Mon Sep  9 17:35:48 2019 | DB_readData | Data was read successfully
Mon Sep  9 17:35:50 2019 | DB_saveADSBInfo | Data was saved successfully
Mon Sep  9 17:35:50 2019 | DB_saveAirline | Data was saved successfully
Mon Sep  9 17:35:50 2019 | DB_readData | Data was read successfully
Mon Sep  9 17:35:52 2019 | DB_saveADSBInfo | Data was saved successfully
Mon Sep  9 17:35:52 2019 | DB_saveAirline | Data was saved successfully
Mon Sep  9 17:35:52 2019 | DB_readData | Data was read successfully
Mon Sep  9 17:35:53 2019 | DB_saveADSBInfo | Data was saved successfully
Mon Sep  9 17:35:53 2019 | DB_saveAirline | Data was saved successfully
Mon Sep  9 17:35:53 2019 | DB_readData | Data was read successfully
Mon Sep  9 17:35:54 2019 | DB_saveADSBInfo | Data was saved successfully
Mon Sep  9 17:35:54 2019 | DB_saveAirline | Data was saved successfully
Mon Sep  9 17:35:54 2019 | DB_readData | Data was read successfully
Mon Sep  9 17:35:55 2019 | DB_saveADSBInfo | Data was saved successfully
Mon Sep  9 17:35:55 2019 | DB_saveAirline | Data was saved successfully
Mon Sep  9 17:35:55 2019 | DB_readData | Data was read successfully
Mon Sep  9 17:35:57 2019 | DB_saveADSBInfo | Data was saved successfully
Mon Sep  9 17:35:57 2019 | DB_saveAirline | Data was saved successfully
Mon Sep  9 17:35:57 2019 | DB_readData | Data was read successfully
Mon Sep  9 17:35:58 2019 | DB_saveADSBInfo | Data was saved successfully
Mon Sep  9 17:35:58 2019 | DB_saveAirline | Data was saved successfully
Mon Sep  9 17:35:58 2019 | DB_readData | Data was read successfully
Mon Sep  9 17:36:06 2019 | DB_saveADSBInfo | Data was saved successfully
Mon Sep  9 17:36:06 2019 | DB_saveAirline | Data was saved successfully
Mon Sep  9 17:36:06 2019 | DB_readData | Data was read successfully
Mon Sep  9 17:36:07 2019 | DB_saveADSBInfo | Data was saved successfully
Mon Sep  9 17:36:07 2019 | DB_saveAirline | Data was saved successfully
Mon Sep  9 17:36:07 2019 | DB_readData | Data was read successfully
Mon Sep  9 17:36:09 2019 | DB_saveADSBInfo | Data was saved successfully
Mon Sep  9 17:36:09 2019 | DB_saveAirline | Data was saved successfully
Mon Sep  9 17:36:09 2019 | DB_readData | Data was read successfully
Mon Sep  9 17:36:10 2019 | DB_saveADSBInfo | Data was saved successfully
Mon Sep  9 17:36:10 2019 | DB_saveAirline | Data was saved successfully
Mon Sep  9 17:36:10 2019 | DB_readData | Data was read successfully
Mon Sep  9 17:36:11 2019 | DB_saveADSBInfo | Data was saved successfully
Mon Sep  9 17:36:11 2019 | DB_saveAirline | Data was saved successfully
Mon Sep  9 17:36:11 2019 | DB_readData | Data was read successfully
Mon Sep  9 17:36:12 2019 | DB_saveADSBInfo | Data was saved successfully
Mon Sep  9 17:36:12 2019 | DB_saveAirline | Data was saved successfully
Mon Sep  9 17:36:12 2019 | DB_readData | Data was read successfully
Mon Sep  9 17:36:14 2019 | DB_saveADSBInfo | Data was saved successfully
Mon Sep  9 17:36:14 2019 | DB_saveAirline | Data was saved successfully
Mon Sep  9 17:36:14 2019 | DB_readData | Data was read successfully
Mon Sep  9 17:36:15 2019 | DB_saveADSBInfo | Data was saved successfully
Mon Sep  9 17:36:15 2019 | DB_saveAirline | Data was saved successfully
Mon Sep  9 17:36:15 2019 | DB_readData | Data was read successfully
Mon Sep  9 17:36:16 2019 | DB_saveADSBInfo | Data was saved successfully
Mon Sep  9 17:36:16 2019 | DB_saveAirline | Data was saved successfully
Mon Sep  9 17:36:16 2019 | DB_readData | Data was read successfully
Mon Sep  9 17:36:17 2019 | DB_saveADSBInfo | Data was saved successfully
Mon Sep  9 17:36:18 2019 | DB_saveAirline | Data was saved successfully
Mon Sep  9 17:36:18 2019 | DB_readData | Data was read successfully
Mon Sep  9 17:36:19 2019 | DB_saveADSBInfo | Data was saved successfully
Mon Sep  9 17:36:19 2019 | DB_saveAirline | Data was saved successfully
Mon Sep  9 17:36:19 2019 | DB_readData | Data was read successfully
Mon Sep  9 17:36:20 2019 | DB_saveADSBInfo | Data was saved successfully
Mon Sep  9 17:36:20 2019 | DB_saveAirline | Data was saved successfully
Mon Sep  9 17:36:20 2019 | DB_readData | Data was read successfully
Mon Sep  9 17:36:21 2019 | DB_saveADSBInfo | Data was saved successfully
Mon Sep  9 17:36:21 2019 | DB_saveAirline | Data was saved successfully
Mon Sep  9 17:36:21 2019 | DB_readData | Data was read successfully
Mon Sep  9 17:36:22 2019 | DB_saveADSBInfo | Data was saved successfully
Mon Sep  9 17:36:23 2019 | DB_saveAirline | Data was saved successfully
Mon Sep  9 17:36:23 2019 | DB_readData | Data was read successfully
Mon Sep  9 17:36:24 2019 | DB_saveADSBInfo | Data was saved successfully
Mon Sep  9 17:36:24 2019 | DB_saveAirline | Data was saved successfully
Mon Sep  9 17:36:24 2019 | DB_readData | Data was read successfully
Mon Sep  9 17:36:25 2019 | DB_saveADSBInfo | Data was saved successfully
Mon Sep  9 17:36:25 2019 | DB_saveAirline | Data was saved successfully
Mon Sep  9 17:36:25 2019 | DB_readData | Data was read successfully
Mon Sep  9 17:36:26 2019 | DB_saveADSBInfo | Data was saved successfully
Mon Sep  9 17:36:26 2019 | DB_saveAirline | Data was saved successfully
Mon Sep  9 17:36:26 2019 | DB_readData | Data was read successfully
Mon Sep  9 17:36:27 2019 | DB_saveADSBInfo | Data was saved successfully
Mon Sep  9 17:36:27 2019 | DB_saveAirline | Data was saved successfully
Mon Sep  9 17:36:27 2019 | DB_readData | Data was read successfully
Mon Sep  9 17:36:28 2019 | DB_saveADSBInfo | Data was saved successfully
Mon Sep  9 17:36:28 2019 | DB_saveAirline | Data was saved successfully
Mon Sep  9 17:36:28 2019 | DB_readData | Data was read successfully
Mon Sep  9 17:36:29 2019 | DB_saveADSBInfo | Data was saved successfully
Mon Sep  9 17:36:29 2019 | DB_saveAirline | Data was saved successfully
Mon Sep  9 17:36:29 2019 | DB_readData | Data was read successfully
Mon Sep  9 17:36:30 2019 | DB_saveADSBInfo | Data was saved successfully
Mon Sep  9 17:36:30 2019 | DB_saveAirline | Data was saved successfully
Mon Sep  9 17:36:30 2019 | DB_readData | Data was read successfully
Mon Sep  9 17:36:32 2019 | DB_saveADSBInfo | Data was saved successfully
Mon Sep  9 17:36:32 2019 | DB_saveAirline | Data was saved successfully
Mon Sep  9 17:36:32 2019 | DB_readData | Data was read successfully
Mon Sep  9 17:36:33 2019 | DB_saveADSBInfo | Data was saved successfully
Mon Sep  9 17:36:33 2019 | DB_saveAirline | Data was saved successfully
Mon Sep  9 17:36:33 2019 | DB_readData | Data was read successfully
Mon Sep  9 17:36:34 2019 | DB_saveADSBInfo | Data was saved successfully
Mon Sep  9 17:36:34 2019 | DB_saveAirline | Data was saved successfully
Mon Sep  9 17:36:34 2019 | DB_readData | Data was read successfully
Mon Sep  9 17:36:35 2019 | DB_saveADSBInfo | Data was saved successfully
Mon Sep  9 17:36:36 2019 | DB_saveAirline | Data was saved successfully
Mon Sep  9 17:36:36 2019 | DB_readData | Data was read successfully
Mon Sep  9 17:36:37 2019 | DB_saveADSBInfo | Data was saved successfully
Mon Sep  9 17:36:37 2019 | DB_saveAirline | Data was saved successfully
Mon Sep  9 17:36:37 2019 | DB_readData | Data was read successfully
Mon Sep  9 17:36:37 2019 | suddenStop | Collector was closed
Fri Sep 13 08:11:44 2019 | DB_saveADSBInfo | Data was saved successfully
Fri Sep 13 08:11:44 2019 | DB_saveAirline | Data was saved successfully
Fri Sep 13 08:11:44 2019 | DB_readData | Data was read successfully
Fri Sep 13 08:11:45 2019 | DB_saveADSBInfo | Data was saved successfully
Fri Sep 13 08:11:45 2019 | DB_saveAirline | Data was saved successfully
Fri Sep 13 08:11:45 2019 | DB_readData | Data was read successfully
Fri Sep 13 08:11:46 2019 | DB_saveADSBInfo | Data was saved successfully
Fri Sep 13 08:11:46 2019 | DB_saveAirline | Data was saved successfully
Fri Sep 13 08:11:46 2019 | DB_readData | Data was read successfully
Fri Sep 13 08:11:47 2019 | DB_saveADSBInfo | Data was saved successfully
Fri Sep 13 08:11:48 2019 | DB_saveAirline | Data was saved successfully
Fri Sep 13 08:11:48 2019 | DB_readData | Data was read successfully
Fri Sep 13 08:11:49 2019 | DB_saveADSBInfo | Data was saved successfully
Fri Sep 13 08:11:49 2019 | DB_saveAirline | Data was saved successfully
Fri Sep 13 08:11:49 2019 | DB_readData | Data was read successfully
Fri Sep 13 08:11:50 2019 | DB_saveADSBInfo | Data was saved successfully
Fri Sep 13 08:11:50 2019 | DB_saveAirline | Data was saved successfully
Fri Sep 13 08:11:50 2019 | DB_readData | Data was read successfully
Fri Sep 13 08:11:51 2019 | DB_saveADSBInfo | Data was saved successfully
Fri Sep 13 08:11:51 2019 | DB_saveAirline | Data was saved successfully
Fri Sep 13 08:11:51 2019 | DB_readData | Data was read successfully
Fri Sep 13 08:11:52 2019 | DB_saveADSBInfo | Data was saved successfully
Fri Sep 13 08:11:53 2019 | DB_saveAirline | Data was saved successfully
Fri Sep 13 08:11:53 2019 | DB_readData | Data was read successfully
Fri Sep 13 08:11:54 2019 | DB_saveADSBInfo | Data was saved successfully
Fri Sep 13 08:11:54 2019 | DB_saveAirline | Data was saved successfully
Fri Sep 13 08:11:54 2019 | DB_readData | Data was read successfully
